<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
USDRUB;60;20170831;100000;58.5020000
USDRUB;60;20170831;110000;58.5255000
USDRUB;60;20170831;120000;58.5450000
USDRUB;60;20170831;130000;58.5894000
USDRUB;60;20170831;140000;58.5493000
USDRUB;60;20170831;150000;58.4427000
USDRUB;60;20170831;160000;58.4315000
USDRUB;60;20170831;170000;58.3201000
USDRUB;60;20170831;180000;58.3810000
USDRUB;60;20170831;190000;58.2738000
USDRUB;60;20170831;200000;58.2419000
USDRUB;60;20170831;210000;58.0678000
USDRUB;60;20170831;220000;58.0481000
USDRUB;60;20170831;230000;58.0337000
USDRUB;60;20170901;000000;58.0360000
USDRUB;60;20170901;010000;58.0075000
USDRUB;60;20170901;020000;57.9890000
USDRUB;60;20170901;030000;58.0165000
USDRUB;60;20170901;040000;57.9396000
USDRUB;60;20170901;050000;58.0094000
USDRUB;60;20170901;060000;58.0430000
USDRUB;60;20170901;070000;58.0250000
USDRUB;60;20170901;080000;58.0290000
USDRUB;60;20170901;090000;58.0335000
USDRUB;60;20170901;100000;58.0669000
USDRUB;60;20170901;110000;58.0553000
USDRUB;60;20170901;120000;58.0590000
USDRUB;60;20170901;130000;57.9693000
USDRUB;60;20170901;140000;58.1207000
USDRUB;60;20170901;150000;58.0159000
USDRUB;60;20170901;160000;58.0580000
USDRUB;60;20170901;170000;57.8300000
USDRUB;60;20170901;180000;57.6786000
USDRUB;60;20170901;190000;57.5901000
USDRUB;60;20170901;200000;57.6532000
USDRUB;60;20170901;210000;57.4820000
USDRUB;60;20170901;220000;57.5136000
USDRUB;60;20170901;230000;57.5210000
USDRUB;60;20170902;000000;57.4639000
USDRUB;60;20170902;010000;57.4923000
USDRUB;60;20170902;020000;57.4684000
USDRUB;60;20170902;030000;57.4615000
USDRUB;60;20170902;040000;57.4835000
USDRUB;60;20170902;050000;57.4805000
USDRUB;60;20170904;010000;57.4650000
USDRUB;60;20170904;020000;57.4549000
USDRUB;60;20170904;030000;57.4561000
USDRUB;60;20170904;040000;57.6643000
USDRUB;60;20170904;050000;57.5954000
USDRUB;60;20170904;060000;57.6590000
USDRUB;60;20170904;070000;57.5888000
USDRUB;60;20170904;080000;57.5885000
USDRUB;60;20170904;090000;57.5735000
USDRUB;60;20170904;100000;57.6798000
USDRUB;60;20170904;110000;57.7278000
USDRUB;60;20170904;120000;57.5944000
USDRUB;60;20170904;130000;57.6843000
USDRUB;60;20170904;140000;57.8515000
USDRUB;60;20170904;150000;57.7303000
USDRUB;60;20170904;160000;57.8950000
USDRUB;60;20170904;170000;57.8859000
USDRUB;60;20170904;180000;57.8970000
USDRUB;60;20170904;190000;57.8871000
USDRUB;60;20170904;200000;57.8495000
USDRUB;60;20170904;210000;57.7761000
USDRUB;60;20170904;220000;57.8013000
USDRUB;60;20170904;230000;57.8105000
USDRUB;60;20170905;000000;57.7787000
USDRUB;60;20170905;010000;57.7766000
USDRUB;60;20170905;020000;57.8100000
USDRUB;60;20170905;030000;57.8135000
USDRUB;60;20170905;040000;57.8102000
USDRUB;60;20170905;050000;57.7982000
USDRUB;60;20170905;060000;57.8378000
USDRUB;60;20170905;070000;57.8370000
USDRUB;60;20170905;080000;57.8223000
USDRUB;60;20170905;090000;57.7825000
USDRUB;60;20170905;100000;57.8408000
USDRUB;60;20170905;110000;57.8622000
USDRUB;60;20170905;120000;57.8266000
USDRUB;60;20170905;130000;57.8050000
USDRUB;60;20170905;140000;57.8273000
USDRUB;60;20170905;150000;57.8038000
USDRUB;60;20170905;160000;57.8112000
USDRUB;60;20170905;170000;57.8627000
USDRUB;60;20170905;180000;58.0216000
USDRUB;60;20170905;190000;57.6917000
USDRUB;60;20170905;200000;57.4800000
USDRUB;60;20170905;210000;57.3067000
USDRUB;60;20170905;220000;57.3713000
USDRUB;60;20170905;230000;57.4928000
USDRUB;60;20170906;000000;57.5060000
USDRUB;60;20170906;010000;57.4871000
USDRUB;60;20170906;020000;57.5171000
USDRUB;60;20170906;030000;57.5104000
USDRUB;60;20170906;040000;57.5551000
USDRUB;60;20170906;050000;57.5885000
USDRUB;60;20170906;060000;57.5558000
USDRUB;60;20170906;070000;57.5845000
USDRUB;60;20170906;080000;57.5745000
USDRUB;60;20170906;090000;57.5795000
USDRUB;60;20170906;100000;57.5788000
USDRUB;60;20170906;110000;57.5496000
USDRUB;60;20170906;120000;57.5629000
USDRUB;60;20170906;130000;57.4977000
USDRUB;60;20170906;140000;57.2965000
USDRUB;60;20170906;150000;57.3558000
USDRUB;60;20170906;160000;57.4150000
USDRUB;60;20170906;170000;57.4608000
USDRUB;60;20170906;180000;57.4422000
USDRUB;60;20170906;190000;57.5190000
USDRUB;60;20170906;200000;57.4673000
USDRUB;60;20170906;210000;57.3483000
USDRUB;60;20170906;220000;57.3462000
USDRUB;60;20170906;230000;57.3360000
USDRUB;60;20170907;000000;57.3640000
USDRUB;60;20170907;010000;57.3621000
USDRUB;60;20170907;020000;57.3476000
USDRUB;60;20170907;030000;57.3806000
USDRUB;60;20170907;040000;57.3390000
USDRUB;60;20170907;050000;57.3643000
USDRUB;60;20170907;060000;57.3600000
USDRUB;60;20170907;070000;57.3235000
USDRUB;60;20170907;080000;57.3110000
USDRUB;60;20170907;090000;57.2982000
USDRUB;60;20170907;100000;57.2867000
USDRUB;60;20170907;110000;57.2609000
USDRUB;60;20170907;120000;57.2694000
USDRUB;60;20170907;130000;57.3214000
USDRUB;60;20170907;140000;57.0287000
USDRUB;60;20170907;150000;57.0741000
USDRUB;60;20170907;160000;57.0922000
USDRUB;60;20170907;170000;56.9723000
USDRUB;60;20170907;180000;57.0123000
USDRUB;60;20170907;190000;56.8457000
USDRUB;60;20170907;200000;56.8925000
USDRUB;60;20170907;210000;56.9342000
USDRUB;60;20170907;220000;57.0418000
USDRUB;60;20170907;230000;56.9906000
USDRUB;60;20170908;000000;57.0025000
USDRUB;60;20170908;010000;56.9075000
USDRUB;60;20170908;020000;56.8947000
USDRUB;60;20170908;030000;56.8730000
USDRUB;60;20170908;040000;56.9105000
USDRUB;60;20170908;050000;56.9261000
USDRUB;60;20170908;060000;56.9328000
USDRUB;60;20170908;070000;56.9285000
USDRUB;60;20170908;080000;56.9286000
USDRUB;60;20170908;090000;56.8307000
USDRUB;60;20170908;100000;56.9032000
USDRUB;60;20170908;110000;56.8100000
USDRUB;60;20170908;120000;56.8230000
USDRUB;60;20170908;130000;56.8720000
USDRUB;60;20170908;140000;57.0713000
USDRUB;60;20170908;150000;57.0263000
USDRUB;60;20170908;160000;57.0262000
USDRUB;60;20170908;170000;57.0407000
USDRUB;60;20170908;180000;57.1872000
USDRUB;60;20170908;190000;57.1377000
USDRUB;60;20170908;200000;57.0878000
USDRUB;60;20170908;210000;57.3135000
USDRUB;60;20170908;220000;57.1876000
USDRUB;60;20170908;230000;57.2732000
USDRUB;60;20170909;000000;57.3846000
USDRUB;60;20170909;010000;57.4103000
USDRUB;60;20170909;020000;57.3393000
USDRUB;60;20170909;030000;57.3580000
USDRUB;60;20170909;040000;57.3426000
USDRUB;60;20170909;050000;57.3529000
USDRUB;60;20170910;230000;57.3630000
USDRUB;60;20170911;000000;57.3580000
USDRUB;60;20170911;010000;57.3580000
USDRUB;60;20170911;020000;57.3564000
USDRUB;60;20170911;030000;57.3602000
USDRUB;60;20170911;040000;57.4160000
USDRUB;60;20170911;050000;57.3807000
USDRUB;60;20170911;060000;57.3348000
USDRUB;60;20170911;070000;57.3714000
USDRUB;60;20170911;080000;57.3442000
USDRUB;60;20170911;090000;57.4190000
USDRUB;60;20170911;100000;57.3909000
USDRUB;60;20170911;110000;57.3330000
USDRUB;60;20170911;120000;57.2651000
USDRUB;60;20170911;130000;57.2624000
USDRUB;60;20170911;140000;57.1517000
USDRUB;60;20170911;150000;57.1025000
USDRUB;60;20170911;160000;57.1190000
USDRUB;60;20170911;170000;57.0969000
USDRUB;60;20170911;180000;57.1605000
USDRUB;60;20170911;190000;57.1737000
USDRUB;60;20170911;200000;57.1915000
USDRUB;60;20170911;210000;57.1226000
USDRUB;60;20170911;220000;57.1736000
USDRUB;60;20170911;230000;57.1418000
USDRUB;60;20170912;000000;57.1638000
USDRUB;60;20170912;010000;57.1505000
USDRUB;60;20170912;020000;57.1738000
USDRUB;60;20170912;030000;57.2140000
USDRUB;60;20170912;040000;57.2272000
USDRUB;60;20170912;050000;57.2175000
USDRUB;60;20170912;060000;57.2434000
USDRUB;60;20170912;070000;57.1965000
USDRUB;60;20170912;080000;57.1970000
USDRUB;60;20170912;090000;57.2090000
USDRUB;60;20170912;100000;57.1964000
USDRUB;60;20170912;110000;57.2080000
USDRUB;60;20170912;120000;57.2275000
USDRUB;60;20170912;130000;57.1455000
USDRUB;60;20170912;140000;57.1731000
USDRUB;60;20170912;150000;57.5304000
USDRUB;60;20170912;160000;57.4308000
USDRUB;60;20170912;170000;57.3726000
USDRUB;60;20170912;180000;57.3324000
USDRUB;60;20170912;190000;57.5249000
USDRUB;60;20170912;200000;57.5268000
USDRUB;60;20170912;210000;57.6036000
USDRUB;60;20170912;220000;57.6583000
USDRUB;60;20170912;230000;57.6888000
USDRUB;60;20170913;000000;57.7044000
USDRUB;60;20170913;010000;57.6397000
USDRUB;60;20170913;020000;57.6306000
USDRUB;60;20170913;030000;57.6435000
USDRUB;60;20170913;040000;57.5800000
USDRUB;60;20170913;050000;57.5800000
USDRUB;60;20170913;060000;57.5880000
USDRUB;60;20170913;070000;57.5891000
USDRUB;60;20170913;080000;57.6118000
USDRUB;60;20170913;090000;57.5837000
USDRUB;60;20170913;100000;57.5942000
USDRUB;60;20170913;110000;57.5620000
USDRUB;60;20170913;120000;57.5598000
USDRUB;60;20170913;130000;57.7278000
USDRUB;60;20170913;140000;57.5765000
USDRUB;60;20170913;150000;57.6712000
USDRUB;60;20170913;160000;57.8312000
USDRUB;60;20170913;170000;57.6639000
USDRUB;60;20170913;180000;57.6530000
USDRUB;60;20170913;190000;57.6549000
USDRUB;60;20170913;200000;57.8051000
USDRUB;60;20170913;210000;57.8445000
USDRUB;60;20170913;220000;57.8513000
USDRUB;60;20170913;230000;57.9338000
USDRUB;60;20170914;000000;57.7819000
USDRUB;60;20170914;010000;57.8140000
USDRUB;60;20170914;020000;57.9301000
USDRUB;60;20170914;030000;57.9151000
USDRUB;60;20170914;040000;57.9520000
USDRUB;60;20170914;050000;57.9571000
USDRUB;60;20170914;060000;57.8986000
USDRUB;60;20170914;070000;57.7916000
USDRUB;60;20170914;080000;57.8086000
USDRUB;60;20170914;090000;57.8682000
USDRUB;60;20170914;100000;57.8719000
USDRUB;60;20170914;110000;57.8330000
USDRUB;60;20170914;120000;57.8345000
USDRUB;60;20170914;130000;57.8942000
USDRUB;60;20170914;140000;57.6872000
USDRUB;60;20170914;150000;57.6075000
USDRUB;60;20170914;160000;57.6455000
USDRUB;60;20170914;170000;57.6461000
USDRUB;60;20170914;180000;57.7180000
USDRUB;60;20170914;190000;57.7351000
USDRUB;60;20170914;200000;57.6385000
USDRUB;60;20170914;210000;57.4791000
USDRUB;60;20170914;220000;57.4591000
USDRUB;60;20170914;230000;57.5332000
USDRUB;60;20170915;000000;57.4691000
USDRUB;60;20170915;010000;57.5221000
USDRUB;60;20170915;020000;57.5123000
USDRUB;60;20170915;030000;57.4990000
USDRUB;60;20170915;040000;57.5091000
USDRUB;60;20170915;050000;57.5480000
USDRUB;60;20170915;060000;57.5572000
USDRUB;60;20170915;070000;57.5705000
USDRUB;60;20170915;080000;57.5281000
USDRUB;60;20170915;090000;57.5576000
USDRUB;60;20170915;100000;57.5010000
USDRUB;60;20170915;110000;57.5330000
USDRUB;60;20170915;120000;57.4796000
USDRUB;60;20170915;130000;57.4528000
USDRUB;60;20170915;140000;57.6249000
USDRUB;60;20170915;150000;57.4698000
USDRUB;60;20170915;160000;57.5876000
USDRUB;60;20170915;170000;57.6145000
USDRUB;60;20170915;180000;57.6280000
USDRUB;60;20170915;190000;57.5995000
USDRUB;60;20170915;200000;57.6301000
USDRUB;60;20170915;210000;57.5709000
USDRUB;60;20170915;220000;57.5600000
USDRUB;60;20170915;230000;57.5700000
USDRUB;60;20170916;000000;57.5541000
USDRUB;60;20170916;010000;57.4422000
USDRUB;60;20170916;020000;57.5717000
USDRUB;60;20170916;030000;57.6130000
USDRUB;60;20170916;040000;57.6080000
USDRUB;60;20170916;050000;57.5981000
USDRUB;60;20170918;010000;57.6400000
USDRUB;60;20170918;020000;57.6302000
USDRUB;60;20170918;030000;57.7068000
USDRUB;60;20170918;040000;57.6844000
USDRUB;60;20170918;050000;57.6122000
USDRUB;60;20170918;060000;57.8919000
USDRUB;60;20170918;070000;57.7398000
USDRUB;60;20170918;080000;57.7152000
USDRUB;60;20170918;090000;57.6130000
USDRUB;60;20170918;100000;57.6319000
USDRUB;60;20170918;110000;57.6126000
USDRUB;60;20170918;120000;57.6982000
USDRUB;60;20170918;130000;57.6444000
USDRUB;60;20170918;140000;57.6324000
USDRUB;60;20170918;150000;57.5200000
USDRUB;60;20170918;160000;57.6361000
USDRUB;60;20170918;170000;57.6583000
USDRUB;60;20170918;180000;57.7397000
USDRUB;60;20170918;190000;57.7558000
USDRUB;60;20170918;200000;57.8518000
USDRUB;60;20170918;210000;58.0691000
USDRUB;60;20170918;220000;57.9730000
USDRUB;60;20170918;230000;58.0348000
USDRUB;60;20170919;000000;58.0841000
USDRUB;60;20170919;010000;58.1220000
USDRUB;60;20170919;020000;58.1082000
USDRUB;60;20170919;030000;58.0422000
USDRUB;60;20170919;040000;58.0410000
USDRUB;60;20170919;050000;58.0990000
USDRUB;60;20170919;060000;58.0410000
USDRUB;60;20170919;070000;58.0525000
USDRUB;60;20170919;080000;58.0300000
USDRUB;60;20170919;090000;58.0811000
USDRUB;60;20170919;100000;58.0657000
USDRUB;60;20170919;110000;58.0505000
USDRUB;60;20170919;120000;57.9100000
USDRUB;60;20170919;130000;58.0258000
USDRUB;60;20170919;140000;58.0963000
USDRUB;60;20170919;150000;58.1615000
USDRUB;60;20170919;160000;58.1263000
USDRUB;60;20170919;170000;58.0402000
USDRUB;60;20170919;180000;58.0701000
USDRUB;60;20170919;190000;58.0442000
USDRUB;60;20170919;200000;58.1857000
USDRUB;60;20170919;210000;58.2263000
USDRUB;60;20170919;220000;58.2390000
USDRUB;60;20170919;230000;58.2950000
USDRUB;60;20170920;000000;58.2651000
USDRUB;60;20170920;010000;58.2155000
USDRUB;60;20170920;020000;58.1435000
USDRUB;60;20170920;030000;58.0840000
USDRUB;60;20170920;040000;58.0889000
USDRUB;60;20170920;050000;58.0879000
USDRUB;60;20170920;060000;58.0879000
USDRUB;60;20170920;070000;58.0883000
USDRUB;60;20170920;080000;58.0980000
USDRUB;60;20170920;090000;58.0987000
USDRUB;60;20170920;100000;58.1031000
USDRUB;60;20170920;110000;58.0995000
USDRUB;60;20170920;120000;58.0890000
USDRUB;60;20170920;130000;58.1025000
USDRUB;60;20170920;140000;58.0822000
USDRUB;60;20170920;150000;58.1330000
USDRUB;60;20170920;160000;57.8897000
USDRUB;60;20170920;170000;57.8730000
USDRUB;60;20170920;180000;57.8824000
USDRUB;60;20170920;190000;57.8451000
USDRUB;60;20170920;200000;57.7480000
USDRUB;60;20170920;210000;57.8520000
USDRUB;60;20170920;220000;57.7668000
USDRUB;60;20170920;230000;57.8227000
USDRUB;60;20170921;000000;57.8264000
USDRUB;60;20170921;010000;58.1740000
USDRUB;60;20170921;020000;58.0871000
USDRUB;60;20170921;030000;58.2913000
USDRUB;60;20170921;040000;58.1301000
USDRUB;60;20170921;050000;58.1552000
USDRUB;60;20170921;060000;58.1305000
USDRUB;60;20170921;070000;58.1588000
USDRUB;60;20170921;080000;58.3367000
USDRUB;60;20170921;090000;58.2228000
USDRUB;60;20170921;100000;58.2090000
USDRUB;60;20170921;110000;58.1446000
USDRUB;60;20170921;120000;58.0975000
USDRUB;60;20170921;130000;58.2411000
USDRUB;60;20170921;140000;58.1438000
USDRUB;60;20170921;150000;58.1510000
USDRUB;60;20170921;160000;57.9098000
USDRUB;60;20170921;170000;58.0362000
USDRUB;60;20170921;180000;58.0786000
USDRUB;60;20170921;190000;58.0559000
USDRUB;60;20170921;200000;58.0555000
USDRUB;60;20170921;210000;58.0840000
USDRUB;60;20170921;220000;57.9388000
USDRUB;60;20170921;230000;57.8481000
USDRUB;60;20170922;000000;57.8168000
USDRUB;60;20170922;010000;57.8003000
USDRUB;60;20170922;020000;57.8351000
USDRUB;60;20170922;030000;57.9470000
USDRUB;60;20170922;040000;57.9938000
USDRUB;60;20170922;050000;57.8968000
USDRUB;60;20170922;060000;57.8905000
USDRUB;60;20170922;070000;57.8459000
USDRUB;60;20170922;080000;57.8553000
USDRUB;60;20170922;090000;57.8555000
USDRUB;60;20170922;100000;57.8680000
USDRUB;60;20170922;110000;57.8694000
USDRUB;60;20170922;120000;57.9050000
USDRUB;60;20170922;130000;57.7505000
USDRUB;60;20170922;140000;57.5640000
USDRUB;60;20170922;150000;57.6073000
USDRUB;60;20170922;160000;57.5648000
USDRUB;60;20170922;170000;57.5383000
USDRUB;60;20170922;180000;57.5762000
USDRUB;60;20170922;190000;57.5969000
USDRUB;60;20170922;200000;57.5734000
USDRUB;60;20170922;210000;57.5040000
USDRUB;60;20170922;220000;57.5466000
USDRUB;60;20170922;230000;57.6068000
USDRUB;60;20170923;000000;57.6541000
USDRUB;60;20170923;010000;57.6180000
USDRUB;60;20170923;020000;57.6138000
USDRUB;60;20170923;030000;57.5315000
USDRUB;60;20170923;040000;57.5503000
USDRUB;60;20170923;050000;57.5503000
USDRUB;60;20170925;010000;57.4716000
USDRUB;60;20170925;020000;57.4781000
USDRUB;60;20170925;030000;57.4778000
USDRUB;60;20170925;040000;57.6602000
USDRUB;60;20170925;050000;57.5950000
USDRUB;60;20170925;060000;57.6012000
USDRUB;60;20170925;070000;57.5907000
USDRUB;60;20170925;080000;57.5976000
USDRUB;60;20170925;090000;57.6460000
USDRUB;60;20170925;100000;57.6623000
USDRUB;60;20170925;110000;57.6462000
USDRUB;60;20170925;120000;57.5545000
USDRUB;60;20170925;130000;57.5928000
USDRUB;60;20170925;140000;57.6072000
USDRUB;60;20170925;150000;57.2898000
USDRUB;60;20170925;160000;57.3001000
USDRUB;60;20170925;170000;57.3588000
USDRUB;60;20170925;180000;57.3287000
USDRUB;60;20170925;190000;57.4544000
USDRUB;60;20170925;200000;57.3896000
USDRUB;60;20170925;210000;57.5571000
USDRUB;60;20170925;220000;57.6887000
USDRUB;60;20170925;230000;57.6983000
USDRUB;60;20170926;000000;57.5254000
USDRUB;60;20170926;010000;57.5638000
USDRUB;60;20170926;020000;57.5168000
USDRUB;60;20170926;030000;57.4976000
USDRUB;60;20170926;040000;57.6179000
USDRUB;60;20170926;050000;57.5772000
USDRUB;60;20170926;060000;57.5752000
USDRUB;60;20170926;070000;57.5684000
USDRUB;60;20170926;080000;57.5277000
USDRUB;60;20170926;090000;57.5620000
USDRUB;60;20170926;100000;57.4905000
USDRUB;60;20170926;110000;57.4200000
USDRUB;60;20170926;120000;57.3985000
USDRUB;60;20170926;130000;57.4317000
USDRUB;60;20170926;140000;57.5333000
USDRUB;60;20170926;150000;57.5011000
USDRUB;60;20170926;160000;57.5781000
USDRUB;60;20170926;170000;57.5900000
USDRUB;60;20170926;180000;57.6410000
USDRUB;60;20170926;190000;57.6471000
USDRUB;60;20170926;200000;57.6905000
USDRUB;60;20170926;210000;57.7381000
USDRUB;60;20170926;220000;57.8823000
USDRUB;60;20170926;230000;58.0413000
USDRUB;60;20170927;000000;57.8151000
USDRUB;60;20170927;010000;57.8257000
USDRUB;60;20170927;020000;57.8605000
USDRUB;60;20170927;030000;57.8718000
USDRUB;60;20170927;040000;57.8930000
USDRUB;60;20170927;050000;57.8574000
USDRUB;60;20170927;060000;57.8506000
USDRUB;60;20170927;070000;57.7900000
USDRUB;60;20170927;080000;57.8057000
USDRUB;60;20170927;090000;57.8510000
USDRUB;60;20170927;100000;57.8255000
USDRUB;60;20170927;110000;57.8268000
USDRUB;60;20170927;120000;57.8545000
USDRUB;60;20170927;130000;58.0740000
USDRUB;60;20170927;140000;57.9153000
USDRUB;60;20170927;150000;58.1606000
USDRUB;60;20170927;160000;58.1859000
USDRUB;60;20170927;170000;58.1610000
USDRUB;60;20170927;180000;58.1058000
USDRUB;60;20170927;190000;58.3227000
USDRUB;60;20170927;200000;58.2838000
USDRUB;60;20170927;210000;58.1489000
USDRUB;60;20170927;220000;58.2055000
USDRUB;60;20170927;230000;58.1181000
USDRUB;60;20170928;000000;58.1791000
USDRUB;60;20170928;010000;58.1491000
USDRUB;60;20170928;020000;58.1758000
USDRUB;60;20170928;030000;58.1782000
USDRUB;60;20170928;040000;58.1786000
USDRUB;60;20170928;050000;58.1828000
USDRUB;60;20170928;060000;58.1826000
USDRUB;60;20170928;070000;58.1720000
USDRUB;60;20170928;080000;58.1598000
USDRUB;60;20170928;090000;58.1932000
USDRUB;60;20170928;100000;58.2041000
USDRUB;60;20170928;110000;58.1940000
USDRUB;60;20170928;120000;58.2434000
USDRUB;60;20170928;130000;58.4240000
USDRUB;60;20170928;140000;58.3612000
USDRUB;60;20170928;150000;58.2358000
USDRUB;60;20170928;160000;58.1760000
USDRUB;60;20170928;170000;58.0749000
USDRUB;60;20170928;180000;58.1555000
USDRUB;60;20170928;190000;58.0802000
USDRUB;60;20170928;200000;57.9129000
USDRUB;60;20170928;210000;57.9295000
USDRUB;60;20170928;220000;58.0521000
USDRUB;60;20170928;230000;58.0038000
USDRUB;60;20170929;000000;57.9570000
USDRUB;60;20170929;010000;57.9267000
USDRUB;60;20170929;020000;57.9207000
USDRUB;60;20170929;030000;57.9015000
